,show_name,season_number,actor_id,actor_name,gender,main_cast,character_name,character_occupation,year,month
753,ER,3,17040,Matthew Carey,2,False,David,other,1996,10
754,ER,3,103833,John Aylward,2,False,Donald Anspaugh,other,1996,10
755,ER,3,39015,Eileen Brennan,1,False,Betty,other,1996,10
756,ER,3,108213,Isabella Hofmann,1,False,AIDS Clinic Doctor,doctor,1996,10
757,ER,3,1214001,Marji Martin,1,False,PCP Woman,other,1996,10
758,ER,3,1218164,Kate Goehring,0,False,Julie Mathers,other,1996,10
759,ER,3,13422,Raye Birk,2,False,Mr. Hartley,other,1996,10
760,ER,3,1785660,Tony Carreiro,2,False,Brent Smythe,other,1996,10
761,ER,3,156522,Matt Landers,2,False,Mr. Travels,other,1996,10
762,ER,3,156523,Nancy Linari,1,False,Elizabeth Puro,other,1996,10
763,ER,3,167115,Mary Anne McGarry,1,False,Alice Wakely,other,1996,10
764,ER,3,173428,Bridget Hoffman,1,False,Mrs. Bradley,other,1996,10
765,ER,3,71681,Danny Roque,0,False,Manny,other,1996,10
766,ER,3,2689613,Emily Rossman,0,False,Lisa,other,1996,10
767,ER,3,2530464,Adam Sutton,0,False,Alex,other,1996,10
768,ER,3,135701,Mike Houlihan,2,False,Tow Truck Driver,doctor,1996,10
769,ER,3,2689616,Walter Teper,0,False,Security,other,1996,10
770,ER,3,1946943,Alma Washington,1,False,Passenger,other,1996,10
771,ER,3,88948,Steve Vinovich,2,False,Wayne Lentloff,other,1996,10
772,ER,3,87118,Michael Beach,2,False,Al Boulet,other,1996,10
773,ER,3,61556,Elizabeth Barondes,1,False,Heather,other,1996,10
774,ER,3,140355,Rose Gregorio,1,False,Helen Hathaway,other,1996,10
775,ER,3,1656625,Brian Lester,2,False,Brian Dumar,other,1996,10
776,ER,3,10131,Sara Rue,1,False,Jane,other,1996,10
777,ER,3,86923,Caroline Williams,1,False,Scrub Nurse,nurse,1996,10
778,ER,3,6937,Lawrence Tierney,2,False,Jack Johnson,other,1996,10
779,ER,3,21104,Glenne Headly,1,False,Dr. Abby Keaton,doctor,1996,10
780,ER,3,536,Jorja Fox,1,False,Dr. Maggie Doyle,doctor,1996,10
781,ER,3,27742,Dennis Fimple,2,False,Dante,other,1996,10
782,ER,3,4942,John Diehl,2,False,Johnson's Son,other,1996,10
783,ER,3,2081,George Murdock,2,False,Mr. Sidowski,other,1996,10
784,ER,3,1287829,Josie Kim,0,False,Nurse Hodges,nurse,1996,10
785,ER,3,1686828,Sandra Kinder,1,False,Judith,other,1996,10
786,ER,3,2569468,Robert Mont,0,False,Animal Control Cop,other,1996,10
787,ER,3,104191,Wiley M. Pickett,2,False,Impaled Man,other,1996,10
788,ER,3,2657038,Warner Saunders,0,False,TV reporter,other,1996,10
789,ER,3,8211,Mena Suvari,1,False,Laura-Lee Armitage,other,1996,10
790,ER,3,83286,Lisa Darr,1,False,Nadine Wilkes,other,1996,10
791,ER,3,21143,Allison Mackie,1,False,Claire Wilkes,other,1996,10
792,ER,3,113785,Brian Wimmer,2,False,Mickey,other,1996,10
793,ER,3,1464863,John Wareham,0,False,Dr. Baker,doctor,1996,10
794,ER,3,156531,Jane Daly,1,False,Diane Armitage,other,1996,10
795,ER,3,156532,Bruce Beatty,2,False,Howard,other,1996,10
796,ER,3,995444,Mike Cannizzo,0,False,Cedrone,doctor,1996,10
797,ER,3,2690806,Irene Choi,0,False,Jung Koo Bek,other,1996,10
798,ER,3,1219597,Jim O'Heir,2,False,McKenna,other,1996,10
799,ER,3,1628087,Charmin Lee,1,False,Hostess,other,1996,10
800,ER,3,1781865,Gerry Del Sol,0,False,Security Officer,other,1996,10
801,ER,3,165285,Vanessa Marquez,1,False,Wendy Goldman,other,1996,10
802,ER,3,79073,Gina Gallego,1,False,Instructor,other,1996,10
803,ER,3,205,Kirsten Dunst,1,False,Charlie Chiemingo,other,1996,10
804,ER,3,15992,William Schallert,2,False,Mitchell Jennings,other,1996,10
805,ER,3,1222016,Ernest Perry Jr.,0,False,"Gus, Healthmobile Driver",doctor,1996,10
806,ER,3,54694,Clement Blake,2,False,Homeless Man,other,1996,10
807,ER,3,215588,Gary LeRoi Gray,2,False,Mummy Boy,other,1996,10
808,ER,3,1984508,Kayla Henry,1,False,Butterfly,other,1996,10
809,ER,3,2698976,Aishah Jennett,0,False,Witch girl,other,1996,10
810,ER,3,2525124,Kylie Erica Mar,1,False,Princess,other,1996,10
811,ER,3,1733407,Richardson Morse,2,False,Tin Man,other,1996,10
812,ER,3,1577867,Wilson Raiser,0,False,Frankenstein,other,1996,10
813,ER,3,2557638,Lauren Robinson,0,False,Tina Hargrove,other,1996,10
814,ER,3,60785,Johnny Sanchez,2,False,Young Man,other,1996,10
815,ER,3,2698981,Pat Tanzillo,0,False,Body,other,1996,10
816,ER,3,1386078,Joseph Tello,0,False,Skeleton,other,1996,10
817,ER,3,2698983,Wayne Terry,0,False,Patient,other,1996,10
818,ER,3,1196132,Patti Tippo,1,False,"Debby, Prostitute",other,1996,10
819,ER,3,52118,Oren Williams,2,False,Pirate Boy,other,1996,10
820,ER,3,83404,Roz Witt,1,False,Saleswoman,other,1996,10
821,ER,3,2698972,Chris Edwards,0,False,William Litman,other,1996,10
822,ER,3,4734,Jenny O'Hara,1,False,Nurse Rhonda Sterling,nurse,1996,11
823,ER,3,1218000,Bellina Logan,1,False,Nurse Kit,nurse,1996,11
824,ER,3,23974,Dwier Brown,2,False,Dr. David Herlihy,doctor,1996,11
825,ER,3,86204,Geoff Meed,2,False,Bart,other,1996,11
826,ER,3,156413,Perry Anzilotti,2,False,Perry,other,1996,11
827,ER,3,139943,Anna Berger,1,False,Mr. Brazil's Caregiver,other,1996,11
828,ER,3,1758684,James 'Ike' Eichling,0,False,Hurst,other,1996,11
829,ER,3,2698991,Larry Eisenberg,0,False,"Hubert Skinner, California Cryonics",other,1996,11
830,ER,3,156414,Carole Goldman,1,False,Doc,doctor,1996,11
831,ER,3,1991371,James Krag,0,False,Dumary,other,1996,11
832,ER,3,2530952,Joshua Patterson,2,False,Zach Herlihy,other,1996,11
833,ER,3,593206,Cecil Hoffman,1,False,Gail Herlihy,other,1996,11
834,ER,3,2265868,Jonathan Patterson,2,False,Zach Herlihy,other,1996,11
835,ER,3,1467217,Meg Thalken,0,False,Chopper EMT Dee McManus,medic,1996,11
836,ER,3,590,William Sanderson,2,False,Mr. Percy,other,1996,11
837,ER,3,7210,Kathleen Freeman,1,False,Rhonda's Patient,other,1996,11
838,ER,3,129661,Bob Clendenin,2,False,Anesthesiologist,other,1996,11
839,ER,3,85500,Sab Shimono,2,False,Dr. Okida,doctor,1996,11
840,ER,3,1216135,Joan McMurtrey,1,False,Birdwatcher,other,1996,11
841,ER,3,27736,Tom Towles,2,False,Teenage Boy's Father,other,1996,11
842,ER,3,91323,Don Perry,2,False,Dr. Stan Breedlove,doctor,1996,11
843,ER,3,1371638,Te-See Bender,0,False,Mrs. Urbanski,other,1996,11
844,ER,3,1077894,Wanda-Lee Evans,0,False,Mrs. Dorsett,other,1996,11
845,ER,3,1567432,David McSwain,2,False,Mr. Urbanski,other,1996,11
846,ER,3,2700203,Logan Pulizzi,0,False,Ronnie,other,1996,11
847,ER,3,956483,Steven Wollenberg,2,False,Doctor,doctor,1996,11
848,ER,3,1581548,Suzanne Carney,0,False,Janet,other,1996,11
849,ER,3,1219512,Dinah Lenney,1,False,Nurse Shirley,nurse,1996,11
850,ER,3,1212018,Fran Bennett,1,False,Phyllis,other,1996,11
851,ER,3,13661,Joe Unger,2,False,Joe,other,1996,11
852,ER,3,1219322,Skip Stellrecht,2,False,Chaplain Miller,other,1996,11
853,ER,3,65744,Harris Laskawy,2,False,Siebert,other,1996,11
854,ER,3,156553,Georgienne Millen,0,False,Reeva,other,1996,11
855,ER,3,111489,Buck Kartalian,2,False,Lloyd Frick,other,1996,11
856,ER,3,2475890,Marnie Andrews,1,False,Sister,other,1996,11
857,ER,3,2225185,Amy Benedict,1,False,Mom,other,1996,11
858,ER,3,1733352,Kaleb Dixon,0,False,Hockey Player,other,1996,11
859,ER,3,2700235,David Kirkwood,0,False,Mr. Reynolds,other,1996,11
860,ER,3,2034129,Valeria Ghiran,0,False,Roumanian Mom,other,1996,11
861,ER,3,2700238,Mark Ruiz,0,False,Teenage Boy,other,1996,11
862,ER,3,156560,Diana Theodore,1,False,Teenage Girl,other,1996,11
863,ER,3,156561,John Bakos,0,False,Conductor,other,1996,11
864,ER,3,160292,Deborah May,1,False,Mary Cain,other,1996,11
865,ER,3,86499,Mike Genovese,2,False,Officer Al Grabarsky,other,1996,11
866,ER,3,67602,Corbin Bleu,2,False,Little Boy,other,1996,12
867,ER,3,82340,Anne-Marie Johnson,1,False,Sickle-Cell Patient,other,1996,12
868,ER,3,6950,Kevin Carroll,2,False,Clerk,other,1996,12
869,ER,3,1424273,T.J. Kennedy,0,False,Dean,other,1996,12
870,ER,3,156564,Martin Grey,2,False,Mr. Wilbourne,other,1996,12
871,ER,3,2701496,Kelsey Berglund,0,False,Natalie,other,1996,12
872,ER,3,156565,Vera Lockwood,1,False,Mrs. McCourt,other,1996,12
873,ER,3,1228781,Claudette Roche,1,False,Mrs. Murison,other,1996,12
874,ER,3,2528107,Stan Sellers,2,False,James,other,1996,12
875,ER,3,1220831,Ellen Wheeler,1,False,Beth Lang,other,1996,12
876,ER,3,15988,Charles Dierkop,2,False,Collins,other,1996,12
877,ER,3,154901,Gloria LeRoy,1,False,Beth Lang,other,1996,12
878,ER,3,68430,Tia Texada,1,False,Gloria Lopez,other,1996,12
879,ER,3,59223,Bruce Nozick,2,False,Craig Simon,other,1996,12
880,ER,3,1212101,Eamonn Roche,2,False,Mr. Lang,other,1996,12
881,ER,3,2702223,J.P. Stevenson,0,False,"Miss Understood, Drag Queen",doctor,1996,12
882,ER,3,95472,Kenneth Danziger,2,False,Chauffeur,other,1996,12
883,ER,3,174906,Shelly Desai,2,False,Cabbie,other,1996,12
884,ER,3,2702235,Karen June Sanchez,1,False,Mrs. Romero,other,1996,12
885,ER,3,55964,Christine Harnos,1,False,Jennifer Simon,other,1996,12
886,ER,3,37252,Yvonne Zima,1,False,Rachel Greene,other,1996,12
887,ER,3,44261,John Rubinstein,2,False,Dr. Kenner,doctor,1997,1
888,ER,3,1219827,Charles Dugan,0,False,Mr. Risse,other,1997,1
889,ER,3,20631,Ann Hearn,1,False,Shelly Dunleavy,other,1997,1
890,ER,3,83782,Bruce Wright,2,False,George Dunleavy,other,1997,1
891,ER,3,1231070,James McDonnell,2,False,Pat Guinet (Hosp. Counsel),other,1997,1
892,ER,3,147592,Bill Calvert,2,False,Psych Intern,intern,1997,1
893,ER,3,1188228,Dino Anello,0,False,Orderly,other,1997,1
894,ER,3,1464036,David McKnight,0,False,Janitor,other,1997,1
895,ER,3,143574,Paul Collins,2,False,Dr. Norm Middleton,doctor,1997,1
896,ER,3,9995,Jami Gertz,1,False,Dr. Nina Pomerantz,doctor,1997,1
897,ER,3,94430,Erica Gimpel,1,False,Adele Newman,other,1997,1
898,ER,3,154182,Iqbal Theba,2,False,Dr. Zogoiby,doctor,1997,1
899,ER,3,102336,Jack Blessing,2,False,Roger Drummond,doctor,1997,1
900,ER,3,9632,Fredric Lehne,2,False,Bum's Friend,other,1997,1
901,ER,3,30485,CCH Pounder,1,False,Angela Hicks,other,1997,1
902,ER,3,9785,"John Cothran, Jr.",2,False,"Dennis Gant, Sr.",other,1997,1
903,ER,3,156575,Clare Wren,1,False,Mrs. Chiemingo,other,1997,1
904,ER,3,1219523,Benjamin Brown,2,False,Blood Lab Tech,other,1997,1
905,ER,3,1350208,Jodi Taffel,1,False,Surgical Nurse,nurse,1997,1
906,ER,3,1317863,Tyrone Tann,2,False,Best Man,other,1997,1
907,ER,3,1739514,Brandis Kemp,1,False,Temp Nurse,nurse,1997,1
908,ER,3,2702413,Alan Schack,0,False,Temp Nurse,nurse,1997,1
909,ER,3,2104577,Cecile M. Johnson,1,False,Temp Nurse #3,nurse,1997,1
910,ER,3,9464,Harry Lennix,2,False,Dr. Greg Fischer,doctor,1997,1
911,ER,3,156580,Marnie McPhail,1,False,"Lisa Sailor, ICU Nurse / Benny's Mom",nurse,1997,1
912,ER,3,51993,Anjul Nigam,2,False,Alex Ghandar,other,1997,1
913,ER,3,8553,Seth Adkins,2,False,Benny Miles,other,1997,1
914,ER,3,154060,Kelly Perine,2,False,Matt Collins,other,1997,1
915,ER,3,1212758,Victor Raider-Wexler,2,False,Vascular Doctor,doctor,1997,1
916,ER,3,43859,Diane Delano,1,False,Delores,other,1997,1
917,ER,3,156587,Ann Ryerson,1,False,Oncology Doctor,doctor,1997,1
918,ER,3,174107,Jennifer McComb,1,False,Cindy Patterson,other,1997,1
919,ER,3,1226709,Billie Worley,2,False,Mike Patterson,other,1997,1
920,ER,3,17770,Kevin Tighe,2,False,Sgt. Pete Mattimore,other,1997,1
921,ER,3,2702421,Jim Hatch,2,False,Mr. Cliffe,other,1997,1
922,ER,3,4045,Tom Silardi,2,False,Officer Pino,other,1997,1
923,ER,3,2323300,Lisa Lord,1,False,Leslie Wu,other,1997,1
924,ER,3,1330841,Tony Maggio,2,False,"Tom Clayton, Chicago Sun-Times Reporter",other,1997,1
925,ER,3,97408,Carmen Mormino,2,False,Bartender,other,1997,1
926,ER,3,2702425,Billy Jo Roberts,0,False,Jay Musoff,other,1997,1
927,ER,3,156586,Alex Rodine,0,False,Sasha,other,1997,1
928,ER,3,1178247,Ray Toler,2,False,Gibbs,other,1997,1
929,ER,3,1196494,James Staszkiel,2,False,Curtis,other,1997,1
930,ER,3,42194,Caitlin Dulany,1,False,Heather Morgan,other,1997,1
931,ER,3,9186,Chad Lindberg,2,False,Jad Houston,other,1997,2
932,ER,3,53400,Tim Bagley,2,False,Archie Papion,other,1997,2
933,ER,3,20387,Clea DuVall,1,False,Katie Reed,other,1997,2
934,ER,3,149682,Cynthia Lamontagne,1,False,Paula McKenzie,other,1997,2
935,ER,3,2715844,Daniel Parker,0,False,Kevin,other,1997,2
936,ER,3,572609,Craig Thomas,2,False,Roger,other,1997,2
937,ER,3,2715845,Henry DiGiovanni,0,False,Delivery man,other,1997,2
938,ER,3,5047,Veronica Cartwright,1,False,Norma Houston,other,1997,2
939,ER,3,156592,Nathan Davis,2,False,Mr. Novotny,other,1997,2
940,ER,3,15252,Mason Gamble,2,False,Robert Potter,other,1997,2
941,ER,3,156590,Currie Graham,2,False,James,other,1997,2
942,ER,3,3061,Ewan McGregor,2,False,Duncan Stewart,other,1997,2
943,ER,3,84457,Marisol Nichols,1,False,Angie,other,1997,2
944,ER,3,156591,Ruth Maleczech,1,False,Marita Novotny,other,1997,2
945,ER,3,37422,Jan Rubeš,2,False,Mr. Duzak,other,1997,2
946,ER,3,1230668,Mark Morettini,2,False,Lockhart,other,1997,2
947,ER,3,2715928,Hector Fabregas,0,False,Javier,other,1997,2
948,ER,3,156596,G. Riley Mills,0,False,Joseph,other,1997,2
949,ER,3,2531427,Robert Mohler,0,False,Kroopf,other,1997,2
950,ER,3,156598,Cedric Young,2,False,Leon,other,1997,2
951,ER,3,1483237,Richard Cotovsky,2,False,Homeless Man,other,1997,2
952,ER,3,543,Marianne Muellerleile,1,False,Mrs. Jarnowski,other,1997,2
953,ER,3,62846,Charlie Dell,2,False,,other,1997,2
954,ER,3,128120,Dawn McMillan,1,False,Samantha Ewing,other,1997,2
955,ER,3,6932,Louise Latham,1,False,Mrs. Cupertino,other,1997,2
956,ER,3,1589597,Merri Biechler,1,False,Yolanda,other,1997,2
957,ER,3,2715941,Louise C. Brown,0,False,Louise Cupertino,other,1997,2
958,ER,3,156602,Blair Williamson,2,False,Jimmy Doyle,other,1997,2
959,ER,3,1787387,Cynthia Avila,0,False,Psych Clerk,other,1997,2
960,ER,3,36221,Sam Anderson,2,False,Dr. Jack Kayson,doctor,1997,2
961,ER,3,156603,Marlene Warfield,1,False,Babs Chenovert,other,1997,4
962,ER,3,94516,Bonnie Root,1,False,Lori,other,1997,4
963,ER,3,91831,John Bolger,2,False,Little League Baseball Trainer,other,1997,4
964,ER,3,81667,Jennifer Hale,1,False,Gloria,other,1997,4
965,ER,3,65748,Richard Fancy,2,False,Mr. Thomas,other,1997,4
966,ER,3,1226126,Cory Buck,0,False,Tommy,other,1997,4
967,ER,3,1225964,Theodore Borders,2,False,Keyshawn,other,1997,4
968,ER,3,5365,Clifton Collins Jr.,2,False,Mr. Brown,other,1997,4
969,ER,3,154217,Louisa Abernathy,1,False,Mrs. Lyons,other,1997,4
970,ER,3,1220927,Alan Johnson,0,False,Groom,other,1997,4
971,ER,3,2720261,Jeffrey Lee II,0,False,Dwayne,other,1997,4
972,ER,3,2720262,Norris Young,0,False,Kenny Law,other,1997,4
973,ER,3,54423,Joe Torry,2,False,Chris Law,other,1997,4
974,ER,3,156307,J.P. Hubbell,0,False,Lars Audia,other,1997,4
975,ER,3,33457,Amy Aquino,1,False,Dr. Janet Coburn,doctor,1997,4
976,ER,3,14226,Gia Carides,1,False,Suzanne Alner,other,1997,4
977,ER,3,33060,Ramon Bieri,2,False,Mr. Bartok,other,1997,4
978,ER,3,1233188,Lois Foraker,0,False,Ida Blinnder,other,1997,4
979,ER,3,147397,Richard Zobel,2,False,Mr. Bartok,other,1997,4
980,ER,3,88169,Joseph Culp,2,False,Roger Alner,other,1997,4
981,ER,3,2720379,Marisol Lucia,0,False,Mrs. Hilderbrand,other,1997,4
982,ER,3,2720381,Adrienne Smith,1,False,Betsy,other,1997,4
983,ER,3,77885,Blayne Weaver,2,False,Jeffrey,other,1997,4
984,ER,3,106531,Gene Lythgow,2,False,Cop,other,1997,4
985,ER,3,156611,Luck Hari,1,False,OB Nurse,nurse,1997,4
986,ER,3,154263,Ted Rooney,2,False,Neonatologist Dr. Tabash,doctor,1997,4
987,ER,3,14415,Julie Hagerty,1,False,Brenda Wilkerson,other,1997,4
988,ER,3,151349,Cynthia Martells,1,False,Andrea Thompson,doctor,1997,4
989,ER,3,6008,Harry Shearer,2,False,John Smythe,other,1997,4
990,ER,3,95141,Barry Cutler,2,False,McCollum,other,1997,4
991,ER,3,2057587,Casey Floresca,1,False,Brownie,other,1997,4
992,ER,3,2004963,Denise Johnson,1,False,Emma Pomerantz,other,1997,4
993,ER,3,2210886,Kevin McDermott,2,False,Gunderson,other,1997,4
994,ER,3,42298,Patricia Place,1,False,Mrs. Romero,other,1997,4
995,ER,3,156615,Leslie Rivers,0,False,Mrs. Meeks,other,1997,4
996,ER,3,33656,Heather Matarazzo,1,False,Alyssa Gunther,other,1997,5
997,ER,3,6772,Julius Harris,2,False,Gramps,other,1997,5
998,ER,3,32458,Gabriel Mann,2,False,Carl Twomey,other,1997,5
999,ER,3,27108,Sonsee Neu,1,False,Bridget,other,1997,5
1000,ER,3,50708,Stanley Kamel,2,False,Dr. Fin Loesch,doctor,1997,5
1001,ER,3,1217553,Joe Lisi,2,False,Mr. Gunther,other,1997,5
1002,ER,3,156617,Susan Krebs,1,False,Transplant Surgical Nurse,nurse,1997,5
1003,ER,3,156616,Michael Tomlinson,2,False,Dr. Keith Fecteau,doctor,1997,5
1004,ER,3,161463,Mary Beth McDonough,1,False,Jean Twomey,other,1997,5
1005,ER,3,1500211,Scott Haven,2,False,P.K. Palmer IV,other,1997,5
1006,ER,3,2538669,Patrick Cochran,2,False,Dr. Kramer,doctor,1997,5
1007,ER,3,2721095,A.J. Marton,0,False,Peter Knight,other,1997,5
1008,ER,3,2721096,Holly Smith,0,False,Mrs. Palmer,other,1997,5
1009,ER,3,1212459,Suanne Spoke,1,False,OB Receptionist,other,1997,5
1010,ER,3,49,Maria Bello,1,False,Anna Del Amico,other,1997,5
1011,ER,3,51318,Bairbre Dowling,1,False,Dorgan,other,1997,5
1012,ER,3,1229060,Chad Cox,2,False,Harry Smith,other,1997,5
1013,ER,3,42820,Shashawnee Hall,2,False,Detective Ford,other,1997,5
1014,ER,3,92119,Larry Brandenburg,2,False,Mr. Lensky,other,1997,5
1015,ER,3,1191434,Bill Marcus,2,False,Mr. Biggers,other,1997,5
1016,ER,3,41318,David Fabrizio,2,False,Michael Hanson,other,1997,5
1017,ER,3,156625,Al Vicente,2,False,Luis Mendoza,other,1997,5
1018,ER,3,59180,Erica Hubbard,1,False,Girl on El,other,1997,5
1019,ER,3,44055,Gabriel Damon,2,False,Tommy,other,1997,5
1020,ER,3,87039,Nan Martin,1,False,Mrs. Curwane,other,1997,5
1021,ER,3,1219582,John Bradley,2,False,Mr. Munder,other,1997,5
1022,ER,3,951896,JoNell Kennedy,1,False,Judy Munder,other,1997,5
1023,ER,3,144484,Mary Cadorette,1,False,Carla Kramer,other,1997,5
1024,ER,3,2396353,Cynthia Graham,0,False,Ann Ferguson,other,1997,5
1025,ER,3,154946,Ralph Meyering Jr.,2,False,Detective,other,1997,5
1026,ER,3,2721304,Gonzalo Acuna,0,False,Marco,other,1997,5
1027,ER,3,2721305,Aldo Carretero,0,False,Boombox,other,1997,5
1028,ER,3,1492913,Clarinda Ross,1,False,Mrs. Martinez,other,1997,5
1029,ER,3,2721308,Juan Sanchez Jr.,0,False,Julio,other,1997,5
1030,ER,3,1786434,Michael Vira,0,False,Chuck Martinez,other,1997,5
1031,ER,4,83701,Alex Kingston,1,True,Elizabeth Corday,other,1997,9
1032,ER,4,23628,Eriq La Salle,2,True,Peter Benton,other,1997,9
1033,ER,4,454973,Laura Innes,1,True,Kerry Weaver,other,1997,9
1034,ER,4,25654,Julianna Margulies,1,True,Carol Hathaway,other,1997,9
1035,ER,4,11085,Anthony Edwards,2,True,Mark Greene,other,1997,9
1036,ER,4,13526,Noah Wyle,2,True,John Carter,other,1997,9
1037,ER,4,49,Maria Bello,1,True,Anna Del Amico,other,1997,9
1038,ER,4,1461,George Clooney,2,True,Doug Ross,other,1997,9
1039,ER,4,21369,Gloria Reuben,1,True,Jeanie Boulet,other,1997,9
1040,ER,4,16861,John Hawkes,2,False,P.A.,other,1997,9
1041,ER,4,3905,William H. Macy,2,False,David Morgenstern,other,1997,9
1042,ER,4,34543,Summer Phoenix,1,False,Petra,other,1997,9
1043,ER,4,1219099,Darion Basco,2,False,Justin Chang,other,1997,9
1044,ER,4,169707,Conni Marie Brazelton,1,False,Connie Oligario,other,1997,9
1045,ER,4,54859,Sherman Howard,2,False,Mr. Schoenberger,other,1997,9
1046,ER,4,58647,Jesse Borrego,2,False,HIV-Positive Patient,other,1997,9
1047,ER,4,76463,Ellen Crawford,1,False,Lydia Wright,other,1997,9
1048,ER,4,16542,John Pleshette,2,False,Stuart (voice),other,1997,9
1049,ER,4,95517,Justina Machado,1,False,Ms. Cruz,other,1997,9
1050,ER,4,60568,Darnell Williams,2,False,Theo Williams,other,1997,9
1051,ER,4,41420,Lisa Edelstein,1,False,Aggie Orton,other,1997,9
1052,ER,4,1766247,Peter Birkenhead,2,False,Bite Victim's Father,other,1997,9
1053,ER,4,81725,Nicki Micheaux,1,False,Mrs. Williams,other,1997,9
1054,ER,4,17039,Nick Offerman,2,False,Rog,other,1997,9
1055,ER,4,119485,Gerald S. O'Loughlin,2,False,George,other,1997,9
1056,ER,4,156635,Curt Bisquera,0,False,Drummer,doctor,1997,9
1057,ER,4,49815,Silas Weir Mitchell,2,False,Luis,other,1997,9
1058,ER,4,60851,François Chau,2,False,Neurosurgeon,doctor,1997,9
1059,ER,4,2723859,Matthew Fishman,0,False,Todd Lebeck,other,1997,9
1060,ER,4,33707,David Stifel,2,False,Boz,other,1997,9
1061,ER,4,2038459,Audrey Gelfund,0,False,Weeping Woman,other,1997,9
1062,ER,4,93846,Googy Gress,2,False,Head Lac,other,1997,9
1063,ER,4,2091689,Carlos Alvarado,0,False,Gang Member,other,1997,9
1064,ER,4,156633,Tracy Vilar,1,False,Doris,other,1997,9
1065,ER,4,84685,Brent Jennings,2,False,Nat,other,1997,9
1066,ER,4,156307,J.P. Hubbell,0,False,Lars Audia,other,1997,9
1067,ER,4,1337441,Lyn Alicia Henderson,1,False,Pamela Olbes,other,1997,9
1068,ER,4,11521,Kristin Minter,1,False,Randi Fronczak,other,1997,9
1069,ER,4,87568,Laura Cerón,1,False,Nurse Chuny Marquez,nurse,1997,9
1070,ER,4,66637,Lily Mariye,1,False,Lily Jarvik,other,1997,9
1071,ER,4,541733,Deezer D,2,False,Nurse Malik McGrath,nurse,1997,9
1072,ER,4,1116903,Montae Russell,0,False,Dwight Zadro,doctor,1997,9
1073,ER,4,157434,Emily Wagner,1,False,Doris Pickman,other,1997,9
1074,ER,4,21549,Chad Lowe,2,False,George Henry,other,1997,10
1075,ER,4,55274,Lisa Nicole Carson,1,False,Carla Reece,other,1997,10
1076,ER,4,6240,Mariska Hargitay,1,False,Cynthia Hooper,other,1997,10
1077,ER,4,536,Jorja Fox,1,False,Dr. Maggie Doyle,doctor,1997,10
1078,ER,4,21320,Danielle Harris,1,False,Laura Quentin,other,1997,10
1079,ER,4,47759,James T. Callahan,2,False,Oliver,other,1997,10
1080,ER,4,30485,CCH Pounder,1,False,Angela Hicks,other,1997,10
1081,ER,4,81446,Sondra Blake,1,False,Ethel Hayes,other,1997,10
1082,ER,4,91323,Don Perry,2,False,Dr. Sam Breedlove,doctor,1997,10
1083,ER,4,156638,Gary Ballard,0,False,Arnold Plum,other,1997,10
1084,ER,4,1315651,Gus Corrado,0,False,Bluefield,other,1997,10
1085,ER,4,156640,Romeo Rene Fabian,2,False,Jesus,other,1997,10
1086,ER,4,571206,Anna Garduno,1,False,Mrs. McClay,other,1997,10
1087,ER,4,75314,Peggy Mannix,1,False,Mrs. Styman,other,1997,10
1088,ER,4,2723873,Jackie Millines,0,False,Thomas Anders,other,1997,10
1089,ER,4,6321,Valente Rodriguez,2,False,Mr. Trajillo,other,1997,10
1090,ER,4,154815,Joanna Sanchez,1,False,Mrs. Trajillo,other,1997,10
1091,ER,4,158742,Viola Kates Stimpson,1,False,Estelle Webb,other,1997,10
1092,ER,4,42194,Caitlin Dulany,1,False,Heather Morgan,other,1997,10
1093,ER,4,2723866,Meredith Zinner,0,False,Chasity Lee,other,1997,10
1094,ER,4,156637,Roberto Alvarez,2,False,Ernesto Ruiz,other,1997,10
1095,ER,4,87118,Michael Beach,2,False,Al Boulet,other,1997,10
1096,ER,4,154263,Ted Rooney,2,False,Neonatologist Dr. Tabash,doctor,1997,10
1097,ER,4,1656625,Brian Lester,2,False,Brian Dumar,other,1997,10
1098,ER,4,21132,Abraham Benrubi,2,False,Jerry Markovic,other,1997,10
1099,ER,4,167146,Yvette Freeman,1,False,Nurse Haleh Adams,nurse,1997,10
1100,ER,4,46921,Michael Jace,2,False,Bill Nelson,other,1997,10
1101,ER,4,35517,Connie Ray,1,False,Glenda,other,1997,10
1102,ER,4,103833,John Aylward,2,False,Donald Anspaugh,other,1997,10
1103,ER,4,2394584,Furley Lumpkin,2,False,Dr. Corelli,doctor,1997,10
1104,ER,4,85949,Daniel Quinn,2,False,Casey,other,1997,10
1105,ER,4,11765,Richard Grove,2,False,Ed,other,1997,10
1106,ER,4,155921,Tim Quill,2,False,Josh Torren,other,1997,10
1107,ER,4,56785,Tegan West,2,False,Construction Boss,other,1997,10
1108,ER,4,1228849,Tom Chick,0,False,Weissbroot,other,1997,10
1109,ER,4,2724782,Keon Hall,0,False,Jason,other,1997,10
1110,ER,4,2724783,Ames Ingham,0,False,Kirsten,other,1997,10
1111,ER,4,2681932,Derek Montgomery,0,False,Clayton,other,1997,10
1112,ER,4,32543,Lenny Rose,2,False,Ralph,other,1997,10
1113,ER,4,102314,Judy Herrera,1,False,Pedes Nurse,nurse,1997,10
1114,ER,4,1219512,Dinah Lenney,1,False,Nurse Shirley,nurse,1997,10
1115,ER,4,102318,Ulysses Cuadra,2,False,Jaime Landeta,other,1997,10
